>>> TYPE
FIT


>>> SUB-AREA ELEVATION ZONES											
9    !number of elevation zones											
0.002	0.7	0.24	0.057	0	0	0	0	0		!	LobsHoleToCumberland_BA
0	0	0	0.014	0.969	0.017	0	0	0		!	Buddong_BB
0	0	0	0.437	0.563	0	0	0	0		!	Buddong_BC
0.157	0.267	0.165	0.28	0.13	0	0	0	0		!	Buddong_BD
0.107	0.295	0.301	0.244	0.052	0	0	0	0		!	Buddong_BE
0.518	0.328	0.084	0.055	0.012	0.002	0	0	0		!	Nogauge_nearBlowering_BF
0	0.014	0.217	0.404	0.33	0.036	0	0	0		!	Nogauge_nearBlowering_BG
0.17	0.223	0.321	0.227	0.051	0.008	0	0	0		!	Nogauge_nearBlowering_BH
0	0	0	0.37	0.432	0.174	0.024	0	0		!	Jounama_BI
0	0	0	0.301	0.68	0.018	0	0	0		!	Jounama_BJ
0	0	0	0.304	0.598	0.098	0	0	0		!	Jounama_BK
0	0.013	0.166	0.514	0.282	0.024	0	0	0		!	Jounama_BL
0	0.01	0.07	0.186	0.453	0.233	0.047	0	0		!	Jounama_BM
0	0	0	0.062	0.448	0.39	0.1	0	0		!	Jounama_BO
0	0	0	0.041	0.398	0.433	0.129	0	0		!	Jounama_BN
0	0.01	0.073	0.167	0.594	0.141	0.016	0	0		!	Jounama_BP
0.028	0.435	0.315	0.221	0	0	0	0	0		!	Jounama_BQ
0.178	0.252	0.236	0.2	0.134	0	0	0	0		!	Jounama_BR
0	0.031474084	0.314263623	0.552596057	0.101666236	0	0	0	0		!	Blowering_BU
0.181211329	0.273840261	0.297973266	0.213937419	0.033037725	0	0	0	0		!	Blowering_BV
0.79773309	0.152985551	0.049281359	0	0	0	0	0	0		!	Blowering_BT
0	0	0.083016989	0.775722589	0.141260422	0	0	0	0		!	Blowering_BW
0.057636879	0.078010602	0.480668904	0.381643591	0.002040024	0	0	0	0		!	Blowering_BX
0.878408002	0.121591998	0	0	0	0	0	0	0		!	Blowering_BY
0.057623786	0.121698262	0.114089987	0.518427416	0.188160548	0	0	0	0		!	Blowering_CB
0.111352363	0.124881401	0.223000451	0.540765785	0	0	0	0	0		!	Blowering_CC
0.356780201	0.18720644	0.382927861	0.073085498	0	0	0	0	0		!	Blowering_CD
0.121551537	0.245412819	0.133277614	0.49187731	0.007880719	0	0	0	0		!	Blowering_BZ
0.884476694	0.115523306	0	0	0	0	0	0	0		!	Blowering_CA
0.838387923	0.10661072	0.055001357	0	0	0	0	0	0		!	Blowering_CE
0.343273958	0.441449825	0.176723028	0.038553189	0	0	0	0	0		!	Blowering_CG
0.875934135	0.098965702	0.025100163	0	0	0	0	0	0		!	Blowering_CF
0.812215818	0.179877044	0.007907138	0	0	0	0	0	0		!	Blowering_CH
2.27219E-06	0.060085271	0.325156214	0.468169596	0.146586646	0	0	0	0		!	Blowering_CI
0.483076703	0.289011122	0.175008505	0.05290367	0	0	0	0	0		!	Blowering_CJ
0	0	0	0.485192863	0.514807137	0	0	0	0		!	Blowering_CK
0.336725116	0.226834753	0.266669951	0.160814117	0.008956064	0	0	0	0		!	Blowering_CL
0.749778586	0.250221414	0	0	0	0	0	0	0		!	Blowering_CM
0.207151759	0.151952953	0.150850702	0.355937744	0.134106842	0	0	0	0		!	Blowering_CN
0.841207896	0.150891451	0.007900653	0	0	0	0	0	0		!	Blowering_CO
0.352717192	0.211690846	0.1155388	0.255135226	0.064917935	0	0	0	0		!	Blowering_CP
0.555424661	0.444572332	3.00649E-06	0	0	0	0	0	0		!	Blowering_CQ
